"anon","ruletype","sequence","rule","rt_in_seconds","answer","response","accuracy"
6,"sumtwo","7, 18, 25, 43, 68, 111, ","Sum the last two numbers",14.709,"179","179",TRUE
6,"xkc","1, 3, 5, 7, 9, 11, ","Add 2 to each number",18.941,"13","14",FALSE
6,"sumtwo","4, 20, 24, 44, 68, 112, ","Sum the last two numbers",21.759,"180","180",TRUE
6,"sumtwo","14, 17, 31, 48, 79, 127, ","Sum the last two numbers",16.135,"206","206",TRUE
6,"sumtwo","11, 16, 27, 43, 70, 113, ","Sum the last two numbers",12.295,"183","183",TRUE
6,"sumtwo","4, 5, 9, 14, 23, 37, ","Sum the last two numbers",20.689,"60","60",TRUE
6,"sumtwo","10, 14, 24, 38, 62, 100, ","Sum the last two numbers",8.535,"162","162",TRUE
6,"sumtwo","7, 10, 17, 27, 44, 71, ","Sum the last two numbers",10.806,"115","115",TRUE
6,"sumtwo","4, 17, 21, 38, 59, 97, ","Sum the last two numbers",79.417,"156","156",TRUE
6,"xkc","10, 19, 28, 37, 46, 55, ","Add 9 to each number",21.467,"64","64",TRUE
6,"sumtwo","8, 13, 21, 34, 55, 89, ","Sum the last two numbers",14.321,"144","144",TRUE
6,"sumtwo","2, 15, 17, 32, 49, 81, ","Sum the last two numbers",30.012,"130","130",TRUE
6,"sumtwo","4, 19, 23, 42, 65, 107, ","Sum the last two numbers",21.396,"172","172",TRUE
6,"sumtwo","9, 15, 24, 39, 63, 102, ","Sum the last two numbers",30.362,"165","165",TRUE
6,"sumtwo","9, 12, 21, 33, 54, 87, ","Sum the last two numbers",16.285,"141","141",TRUE
6,"sumtwo","7, 18, 25, 43, 68, 111, ","Sum the last two numbers",13.197,"179","179",TRUE
6,"sumtwo","11, 14, 25, 39, 64, 103, ","Sum the last two numbers",12.674,"167","167",TRUE
6,"sumtwo","2, 5, 7, 12, 19, 31, ","Sum the last two numbers",43.184,"50","50",TRUE
6,"sumtwo","7, 20, 27, 47, 74, 121, ","Sum the last two numbers",11.648,"195","195",TRUE
6,"sumtwo","6, 12, 18, 30, 48, 78, ","Sum the last two numbers",10.16,"126","126",TRUE
6,"xkc","9, 19, 29, 39, 49, 59, ","Add 10 to each number",5.435,"69","69",TRUE
6,"xkc","7, 11, 15, 19, 23, 27, ","Add 4 to each number",13.278,"31","31",TRUE
6,"sumtwo","9, 10, 19, 29, 48, 77, ","Sum the last two numbers",14.933,"125","125",TRUE
6,"sumtwo","9, 16, 25, 41, 66, 107, ","Sum the last two numbers",15.71,"173","173",TRUE
7,"sumtwo","5, 18, 23, 41, 64, 105, ","Sum the last two numbers",46.557,"169","169",TRUE
7,"sumtwo","8, 11, 19, 30, 49, 79, ","Sum the last two numbers",12.205,"128","87",FALSE
7,"sumtwo","8, 18, 26, 44, 70, 114, ","Sum the last two numbers",8.788,"184","184",TRUE
7,"sumtwo","1, 4, 5, 9, 14, 23, ","Sum the last two numbers",7.763,"37","37",TRUE
7,"xkc","2, 10, 18, 26, 34, 42, ","Add 8 to each number",14.208,"50","50",TRUE
7,"sumtwo","10, 12, 22, 34, 56, 90, ","Sum the last two numbers",21.405,"146","136",FALSE
7,"xkc","6, 16, 26, 36, 46, 56, ","Add 10 to each number",4.788,"66","66",TRUE
7,"sumtwo","5, 10, 15, 25, 40, 65, ","Sum the last two numbers",8.703,"105","105",TRUE
7,"sumtwo","2, 19, 21, 40, 61, 101, ","Sum the last two numbers",16.971,"162","122",FALSE
7,"sumtwo","1, 16, 17, 33, 50, 83, ","Sum the last two numbers",7.553,"133","133",TRUE
7,"sumtwo","5, 11, 16, 27, 43, 70, ","Sum the last two numbers",10.171,"113","113",TRUE
7,"sumtwo","6, 8, 14, 22, 36, 58, ","Sum the last two numbers",13.512,"94","94",TRUE
7,"sumtwo","4, 15, 19, 34, 53, 87, ","Sum the last two numbers",11.241,"140","140",TRUE
7,"sumtwo","12, 19, 31, 50, 81, 131, ","Sum the last two numbers",9.936,"212","211",FALSE
7,"xkc","9, 14, 19, 24, 29, 34, ","Add 5 to each number",6.814,"39","39",TRUE
7,"sumtwo","7, 20, 27, 47, 74, 121, ","Sum the last two numbers",18.994,"195","195",TRUE
7,"sumtwo","10, 12, 22, 34, 56, 90, ","Sum the last two numbers",10.081,"146","146",TRUE
7,"sumtwo","12, 14, 26, 40, 66, 106, ","Sum the last two numbers",8.737,"172","172",TRUE
7,"sumtwo","9, 15, 24, 39, 63, 102, ","Sum the last two numbers",11.75,"165","165",TRUE
7,"sumtwo","10, 16, 26, 42, 68, 110, ","Sum the last two numbers",11.984,"178","178",TRUE
7,"sumtwo","4, 16, 20, 36, 56, 92, ","Sum the last two numbers",8.907,"148","148",TRUE
7,"sumtwo","2, 12, 14, 26, 40, 66, ","Sum the last two numbers",5.294,"106","106",TRUE
7,"sumtwo","9, 19, 28, 47, 75, 122, ","Sum the last two numbers",6.25,"197","197",TRUE
7,"sumtwo","2, 18, 20, 38, 58, 96, ","Sum the last two numbers",9.498,"154","154",TRUE
7,"sumtwo","7, 18, 25, 43, 68, 111, ","Sum the last two numbers",8.009,"179","179",TRUE
7,"xkc","6, 12, 18, 24, 30, 36, ","Add 6 to each number",6.122,"42","42",TRUE
7,"sumtwo","7, 15, 22, 37, 59, 96, ","Sum the last two numbers",18.489,"155","155",TRUE
7,"sumtwo","7, 11, 18, 29, 47, 76, ","Sum the last two numbers",20.709,"123","123",TRUE
7,"sumtwo","11, 19, 30, 49, 79, 128, ","Sum the last two numbers",14.652,"207","207",TRUE
7,"sumtwo","5, 19, 24, 43, 67, 110, ","Sum the last two numbers",4.604,"177","177",TRUE
7,"sumtwo","3, 4, 7, 11, 18, 29, ","Sum the last two numbers",11.7,"47","47",TRUE
7,"xkc","1, 6, 11, 16, 21, 26, ","Add 5 to each number",6.842,"31","47",FALSE
7,"sumtwo","1, 1, 2, 3, 5, 8, ","Sum the last two numbers",7.479,"13","13",TRUE
7,"sumtwo","2, 3, 5, 8, 13, 21, ","Sum the last two numbers",11.429,"34","34",TRUE
7,"sumtwo","3, 7, 10, 17, 27, 44, ","Sum the last two numbers",9.197,"71","71",TRUE
7,"sumtwo","2, 8, 10, 18, 28, 46, ","Sum the last two numbers",6.824,"74","74",TRUE
7,"sumtwo","7, 11, 18, 29, 47, 76, ","Sum the last two numbers",15.7,"123","123",TRUE
7,"sumtwo","2, 15, 17, 32, 49, 81, ","Sum the last two numbers",9.556,"130","130",TRUE
7,"sumtwo","14, 19, 33, 52, 85, 137, ","Sum the last two numbers",13.716,"222","222",TRUE
7,"sumtwo","5, 16, 21, 37, 58, 95, ","Sum the last two numbers",11.122,"153","153",TRUE
7,"sumtwo","1, 20, 21, 41, 62, 103, ","Sum the last two numbers",5.258,"165","165",TRUE
7,"xkc","6, 12, 18, 24, 30, 36, ","Add 6 to each number",3.802,"42","66",FALSE
7,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",12.455,"93","93",TRUE
7,"sumtwo","18, 20, 38, 58, 96, 154, ","Sum the last two numbers",13.259,"250","250",TRUE
7,"sumtwo","6, 19, 25, 44, 69, 113, ","Sum the last two numbers",12.395,"182","182",TRUE
7,"sumtwo","1, 15, 16, 31, 47, 78, ","Sum the last two numbers",11.901,"125","125",TRUE
7,"sumtwo","5, 11, 16, 27, 43, 70, ","Sum the last two numbers",5.888,"113","113",TRUE
7,"sumtwo","4, 17, 21, 38, 59, 97, ","Sum the last two numbers",13.271,"156","156",TRUE
7,"sumtwo","2, 20, 22, 42, 64, 106, ","Sum the last two numbers",5.629,"170","170",TRUE
7,"sumtwo","1, 9, 10, 19, 29, 48, ","Sum the last two numbers",6.272,"77","77",TRUE
8,"sumtwo","13, 15, 28, 43, 71, 114, ","Sum the last two numbers",43.95,"185","185",TRUE
8,"sumtwo","18, 19, 37, 56, 93, 149, ","Sum the last two numbers",32.524,"242","242",TRUE
8,"sumtwo","3, 16, 19, 35, 54, 89, ","Sum the last two numbers",18.863,"143","143",TRUE
8,"sumtwo","2, 12, 14, 26, 40, 66, ","Sum the last two numbers",9.88,"106","106",TRUE
8,"sumtwo","6, 12, 18, 30, 48, 78, ","Sum the last two numbers",18.2,"126","126",TRUE
8,"sumtwo","2, 18, 20, 38, 58, 96, ","Sum the last two numbers",11.228,"154","154",TRUE
8,"sumtwo","3, 17, 20, 37, 57, 94, ","Sum the last two numbers",9.085,"151","151",TRUE
8,"sumtwo","7, 10, 17, 27, 44, 71, ","Sum the last two numbers",11.795,"115","115",TRUE
8,"sumtwo","3, 15, 18, 33, 51, 84, ","Sum the last two numbers",11.358,"135","135",TRUE
8,"sumtwo","2, 19, 21, 40, 61, 101, ","Sum the last two numbers",8.979,"162","162",TRUE
8,"sumtwo","4, 20, 24, 44, 68, 112, ","Sum the last two numbers",11.312,"180","180",TRUE
8,"sumtwo","5, 15, 20, 35, 55, 90, ","Sum the last two numbers",10.025,"145","145",TRUE
8,"sumtwo","13, 17, 30, 47, 77, 124, ","Sum the last two numbers",15.891,"201","201",TRUE
8,"sumtwo","16, 18, 34, 52, 86, 138, ","Sum the last two numbers",15.166,"224","224",TRUE
8,"sumtwo","19, 19, 38, 57, 95, 152, ","Sum the last two numbers",23.813,"247","247",TRUE
8,"xkc","6, 12, 18, 24, 30, 36, ","Add 6 to each number",8.638,"42","42",TRUE
8,"sumtwo","1, 2, 3, 5, 8, 13, ","Sum the last two numbers",15.897,"21","21",TRUE
8,"sumtwo","8, 20, 28, 48, 76, 124, ","Sum the last two numbers",16.005,"200","200",TRUE
8,"xkc","6, 10, 14, 18, 22, 26, ","Add 4 to each number",7.538,"30","30",TRUE
8,"sumtwo","19, 19, 38, 57, 95, 152, ","Sum the last two numbers",10.95,"247","247",TRUE
8,"sumtwo","9, 10, 19, 29, 48, 77, ","Sum the last two numbers",14.08,"125","125",TRUE
8,"sumtwo","16, 20, 36, 56, 92, 148, ","Sum the last two numbers",11.395,"240","240",TRUE
8,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",5.719,"63","63",TRUE
8,"sumtwo","4, 9, 13, 22, 35, 57, ","Sum the last two numbers",12.159,"92","92",TRUE
8,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",9.677,"93","93",TRUE
8,"sumtwo","1, 19, 20, 39, 59, 98, ","Sum the last two numbers",10.363,"157","157",TRUE
8,"sumtwo","11, 19, 30, 49, 79, 128, ","Sum the last two numbers",13.722,"207","207",TRUE
8,"xkc","1, 7, 13, 19, 25, 31, ","Add 6 to each number",6.898,"37","37",TRUE
8,"sumtwo","18, 20, 38, 58, 96, 154, ","Sum the last two numbers",9.124,"250","250",TRUE
8,"sumtwo","10, 11, 21, 32, 53, 85, ","Sum the last two numbers",9.139,"138","138",TRUE
8,"sumtwo","14, 15, 29, 44, 73, 117, ","Sum the last two numbers",11.662,"190","190",TRUE
8,"sumtwo","9, 19, 28, 47, 75, 122, ","Sum the last two numbers",17.324,"197","197",TRUE
8,"sumtwo","2, 12, 14, 26, 40, 66, ","Sum the last two numbers",6.03,"106","106",TRUE
8,"sumtwo","1, 14, 15, 29, 44, 73, ","Sum the last two numbers",12.609,"117","117",TRUE
8,"sumtwo","2, 18, 20, 38, 58, 96, ","Sum the last two numbers",8.551,"154","154",TRUE
8,"sumtwo","11, 12, 23, 35, 58, 93, ","Sum the last two numbers",6.311,"151","151",TRUE
8,"sumtwo","1, 20, 21, 41, 62, 103, ","Sum the last two numbers",4.974,"165","165",TRUE
8,"sumtwo","1, 13, 14, 27, 41, 68, ","Sum the last two numbers",8.313,"109","109",TRUE
8,"sumtwo","7, 13, 20, 33, 53, 86, ","Sum the last two numbers",10.87,"139","139",TRUE
8,"sumtwo","1, 10, 11, 21, 32, 53, ","Sum the last two numbers",7.383,"85","85",TRUE
8,"sumtwo","8, 17, 25, 42, 67, 109, ","Sum the last two numbers",10.499,"176","176",TRUE
8,"sumtwo","4, 17, 21, 38, 59, 97, ","Sum the last two numbers",10.614,"156","156",TRUE
8,"sumtwo","17, 18, 35, 53, 88, 141, ","Sum the last two numbers",16.358,"229","229",TRUE
8,"sumtwo","10, 14, 24, 38, 62, 100, ","Sum the last two numbers",6.519,"162","162",TRUE
8,"sumtwo","2, 8, 10, 18, 28, 46, ","Sum the last two numbers",8.875,"74","74",TRUE
8,"sumtwo","3, 8, 11, 19, 30, 49, ","Sum the last two numbers",6.288,"79","79",TRUE
8,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",5.349,"55","54",FALSE
8,"xkc","8, 17, 26, 35, 44, 53, ","Add 9 to each number",6.981,"62","62",TRUE
8,"sumtwo","2, 14, 16, 30, 46, 76, ","Sum the last two numbers",9.468,"122","126",FALSE
8,"sumtwo","7, 20, 27, 47, 74, 121, ","Sum the last two numbers",8.627,"195","195",TRUE
9,"xkc","2, 6, 10, 14, 18, 22, ","Add 4 to each number",7.229,"26","26",TRUE
9,"xkc","7, 15, 23, 31, 39, 47, ","Add 8 to each number",7.169,"55","55",TRUE
9,"xkc","2, 9, 16, 23, 30, 37, ","Add 7 to each number",7.462,"44","44",TRUE
9,"xkc","2, 11, 20, 29, 38, 47, ","Add 9 to each number",10.871,"56","56",TRUE
9,"xkc","7, 15, 23, 31, 39, 47, ","Add 8 to each number",6.885,"55","55",TRUE
9,"xkc","7, 8, 9, 10, 11, 12, ","Add 1 to each number",6.895,"13"," 13",FALSE
9,"xkc","7, 14, 21, 28, 35, 42, ","Add 7 to each number",6.326,"49","49",TRUE
9,"xkc","10, 16, 22, 28, 34, 40, ","Add 6 to each number",7.077,"46","46",TRUE
9,"xkc","5, 9, 13, 17, 21, 25, ","Add 4 to each number",4.61,"29","29",TRUE
9,"sumtwo","14, 20, 34, 54, 88, 142, ","Sum the last two numbers",20.672,"230","230",TRUE
9,"xkc","6, 12, 18, 24, 30, 36, ","Add 6 to each number",7.097,"42","42 ",FALSE
9,"xkc","6, 16, 26, 36, 46, 56, ","Add 10 to each number",3.884,"66","66",TRUE
9,"xkc","9, 13, 17, 21, 25, 29, ","Add 4 to each number",4.904,"33","33",TRUE
9,"xkc","8, 13, 18, 23, 28, 33, ","Add 5 to each number",5.67,"38","38",TRUE
9,"xkc","6, 16, 26, 36, 46, 56, ","Add 10 to each number",3.503,"66","66",TRUE
9,"xkc","4, 8, 12, 16, 20, 24, ","Add 4 to each number",3.575,"28","28",TRUE
9,"xkc","8, 10, 12, 14, 16, 18, ","Add 2 to each number",5.542,"20"," 20",FALSE
9,"sumtwo","7, 20, 27, 47, 74, 121, ","Sum the last two numbers",9.688,"195","195",TRUE
9,"xkc","5, 10, 15, 20, 25, 30, ","Add 5 to each number",2.63,"35","35",TRUE
9,"xkc","10, 13, 16, 19, 22, 25, ","Add 3 to each number",2.473,"28","28",TRUE
9,"xkc","1, 6, 11, 16, 21, 26, ","Add 5 to each number",3.932,"31","31",TRUE
9,"xkc","2, 12, 22, 32, 42, 52, ","Add 10 to each number",4.41,"62","62",TRUE
9,"xkc","5, 9, 13, 17, 21, 25, ","Add 4 to each number",4.669,"29","29",TRUE
9,"xkc","1, 6, 11, 16, 21, 26, ","Add 5 to each number",4.79,"31","31",TRUE
9,"xkc","4, 9, 14, 19, 24, 29, ","Add 5 to each number",3.814,"34","34",TRUE
9,"xkc","10, 12, 14, 16, 18, 20, ","Add 2 to each number",6.494,"22","22",TRUE
9,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",6.549,"49","49",TRUE
9,"xkc","3, 12, 21, 30, 39, 48, ","Add 9 to each number",5.809,"57","57",TRUE
9,"sumtwo","2, 3, 5, 8, 13, 21, ","Sum the last two numbers",10.726,"34","27",FALSE
9,"sumtwo","10, 11, 21, 32, 53, 85, ","Sum the last two numbers",15.692,"138","99",FALSE
9,"xkc","4, 12, 20, 28, 36, 44, ","Add 8 to each number",3.432,"52","52",TRUE
9,"xkc","3, 5, 7, 9, 11, 13, ","Add 2 to each number",2.413,"15","15",TRUE
9,"xkc","2, 4, 6, 8, 10, 12, ","Add 2 to each number",2.959,"14","14",TRUE
9,"xkc","9, 13, 17, 21, 25, 29, ","Add 4 to each number",2.327,"33","33",TRUE
9,"xkc","4, 12, 20, 28, 36, 44, ","Add 8 to each number",3.422,"52","52",TRUE
9,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",3.542,"55","55",TRUE
9,"xkc","9, 18, 27, 36, 45, 54, ","Add 9 to each number",3.615,"63","63",TRUE
9,"sumtwo","2, 10, 12, 22, 34, 56, ","Sum the last two numbers",7.447,"90","68",FALSE
9,"xkc","10, 20, 30, 40, 50, 60, ","Add 10 to each number",2.943,"70","70",TRUE
9,"xkc","9, 19, 29, 39, 49, 59, ","Add 10 to each number",2.847,"69","69",TRUE
9,"xkc","3, 13, 23, 33, 43, 53, ","Add 10 to each number",2.334,"63","63",TRUE
9,"xkc","10, 16, 22, 28, 34, 40, ","Add 6 to each number",3.136,"46","46",TRUE
9,"xkc","5, 8, 11, 14, 17, 20, ","Add 3 to each number",3.344,"23","23",TRUE
9,"sumtwo","7, 17, 24, 41, 65, 106, ","Sum the last two numbers",5.558,"171","171",TRUE
9,"xkc","9, 15, 21, 27, 33, 39, ","Add 6 to each number",3.229,"45","45",TRUE
9,"xkc","7, 13, 19, 25, 31, 37, ","Add 6 to each number",3.321,"43","43",TRUE
9,"xkc","8, 10, 12, 14, 16, 18, ","Add 2 to each number",2.63,"20","20",TRUE
9,"xkc","8, 10, 12, 14, 16, 18, ","Add 2 to each number",2.768,"20","20",TRUE
9,"xkc","4, 9, 14, 19, 24, 29, ","Add 5 to each number",3.901,"34","34",TRUE
9,"xkc","7, 13, 19, 25, 31, 37, ","Add 6 to each number",3.719,"43","43",TRUE
10,"xkc","10, 12, 14, 16, 18, 20, ","Add 2 to each number",6.688,"22","22",TRUE
10,"xkc","4, 5, 6, 7, 8, 9, ","Add 1 to each number",8.31,"10","10",TRUE
10,"xkc","10, 14, 18, 22, 26, 30, ","Add 4 to each number",5.998,"34","34",TRUE
10,"xkc","1, 6, 11, 16, 21, 26, ","Add 5 to each number",3.911,"31","31",TRUE
10,"xkc","10, 13, 16, 19, 22, 25, ","Add 3 to each number",4.247,"28","28",TRUE
10,"xkc","1, 2, 3, 4, 5, 6, ","Add 1 to each number",2.956,"7","7",TRUE
10,"xkc","5, 14, 23, 32, 41, 50, ","Add 9 to each number",5.556,"59","59",TRUE
10,"xkc","8, 12, 16, 20, 24, 28, ","Add 4 to each number",3.753,"32","32",TRUE
10,"xkc","9, 14, 19, 24, 29, 34, ","Add 5 to each number",3.984,"39","39",TRUE
10,"sumtwo","2, 8, 10, 18, 28, 46, ","Sum the last two numbers",11.886,"74","74",TRUE
10,"xkc","1, 9, 17, 25, 33, 41, ","Add 8 to each number",5.303,"49","49",TRUE
10,"sumtwo","1, 18, 19, 37, 56, 93, ","Sum the last two numbers",10.711,"149","149",TRUE
10,"xkc","5, 11, 17, 23, 29, 35, ","Add 6 to each number",4.286,"41","41",TRUE
10,"xkc","2, 5, 8, 11, 14, 17, ","Add 3 to each number",5.344,"20","20",TRUE
10,"xkc","3, 10, 17, 24, 31, 38, ","Add 7 to each number",3.662,"45","45",TRUE
10,"xkc","5, 11, 17, 23, 29, 35, ","Add 6 to each number",3.616,"41","41",TRUE
10,"xkc","1, 7, 13, 19, 25, 31, ","Add 6 to each number",4.422,"37","37",TRUE
10,"xkc","10, 17, 24, 31, 38, 45, ","Add 7 to each number",3.944,"52","52",TRUE
10,"xkc","8, 16, 24, 32, 40, 48, ","Add 8 to each number",3.373,"56","56",TRUE
10,"xkc","3, 7, 11, 15, 19, 23, ","Add 4 to each number",4.368,"27","27",TRUE
10,"xkc","3, 7, 11, 15, 19, 23, ","Add 4 to each number",4.39,"27","27",TRUE
10,"xkc","7, 12, 17, 22, 27, 32, ","Add 5 to each number",3.059,"37","37",TRUE
10,"xkc","4, 11, 18, 25, 32, 39, ","Add 7 to each number",3.42,"46","46",TRUE
10,"sumtwo","11, 18, 29, 47, 76, 123, ","Sum the last two numbers",9.936,"199","199",TRUE
10,"xkc","9, 15, 21, 27, 33, 39, ","Add 6 to each number",3.077,"45","45",TRUE
10,"xkc","3, 8, 13, 18, 23, 28, ","Add 5 to each number",4.095,"33","33",TRUE
10,"xkc","3, 4, 5, 6, 7, 8, ","Add 1 to each number",3.046,"9","9",TRUE
10,"xkc","5, 15, 25, 35, 45, 55, ","Add 10 to each number",4.287,"65","65",TRUE
10,"sumtwo","2, 16, 18, 34, 52, 86, ","Sum the last two numbers",7.479,"138","138",TRUE
10,"xkc","3, 10, 17, 24, 31, 38, ","Add 7 to each number",3.262,"45","45",TRUE
10,"xkc","5, 14, 23, 32, 41, 50, ","Add 9 to each number",4.592,"59","59",TRUE
10,"xkc","1, 7, 13, 19, 25, 31, ","Add 6 to each number",7.148,"37","37",TRUE
10,"xkc","4, 9, 14, 19, 24, 29, ","Add 5 to each number",2.994,"34","34",TRUE
10,"sumtwo","6, 13, 19, 32, 51, 83, ","Sum the last two numbers",7.569,"134","134",TRUE
10,"xkc","10, 15, 20, 25, 30, 35, ","Add 5 to each number",3.654,"40","40",TRUE
10,"sumtwo","1, 11, 12, 23, 35, 58, ","Sum the last two numbers",7.208,"93","93",TRUE
10,"xkc","8, 11, 14, 17, 20, 23, ","Add 3 to each number",4.688,"26","26",TRUE
10,"xkc","9, 10, 11, 12, 13, 14, ","Add 1 to each number",4.797,"15","15",TRUE
10,"xkc","2, 6, 10, 14, 18, 22, ","Add 4 to each number",3.224,"26","26",TRUE
10,"xkc","9, 19, 29, 39, 49, 59, ","Add 10 to each number",3.558,"69","69",TRUE
10,"xkc","10, 17, 24, 31, 38, 45, ","Add 7 to each number",3.75,"52","52",TRUE
10,"xkc","1, 8, 15, 22, 29, 36, ","Add 7 to each number",10.359,"43","43",TRUE
10,"xkc","9, 18, 27, 36, 45, 54, ","Add 9 to each number",5.44,"63","63",TRUE
10,"xkc","9, 14, 19, 24, 29, 34, ","Add 5 to each number",3.639,"39","39",TRUE
10,"xkc","4, 7, 10, 13, 16, 19, ","Add 3 to each number",4.791,"22","22",TRUE
10,"xkc","5, 15, 25, 35, 45, 55, ","Add 10 to each number",9.447,"65","65",TRUE
10,"xkc","6, 13, 20, 27, 34, 41, ","Add 7 to each number",3.574,"48","48",TRUE
10,"xkc","7, 15, 23, 31, 39, 47, ","Add 8 to each number",3.367,"55","55",TRUE
10,"xkc","1, 10, 19, 28, 37, 46, ","Add 9 to each number",6.823,"55","55",TRUE
10,"xkc","1, 4, 7, 10, 13, 16, ","Add 3 to each number",3.88,"19","19",TRUE
11,"sumtwo","4, 11, 15, 26, 41, 67, ","Sum the last two numbers",49.733,"108","108",TRUE
11,"sumtwo","1, 9, 10, 19, 29, 48, ","Sum the last two numbers",28.002,"77","77",TRUE
11,"xkc","2, 12, 22, 32, 42, 52, ","Add 10 to each number",12.005,"62","62",TRUE
11,"sumtwo","4, 14, 18, 32, 50, 82, ","Sum the last two numbers",21.451,"132","132",TRUE
11,"sumtwo","9, 9, 18, 27, 45, 72, ","Sum the last two numbers",20.448,"117","117",TRUE
11,"xkc","10, 14, 18, 22, 26, 30, ","Add 4 to each number",9.172,"34","34",TRUE
11,"sumtwo","1, 12, 13, 25, 38, 63, ","Sum the last two numbers",15.156,"101","101",TRUE
11,"sumtwo","5, 9, 14, 23, 37, 60, ","Sum the last two numbers",8.843,"97","97",TRUE
11,"sumtwo","2, 8, 10, 18, 28, 46, ","Sum the last two numbers",10.906,"74","74",TRUE
11,"sumtwo","2, 17, 19, 36, 55, 91, ","Sum the last two numbers",10.657,"146","146",TRUE
11,"sumtwo","3, 8, 11, 19, 30, 49, ","Sum the last two numbers",5.845,"79","79",TRUE
11,"sumtwo","15, 19, 34, 53, 87, 140, ","Sum the last two numbers",13.511,"227","227",TRUE
11,"sumtwo","1, 12, 13, 25, 38, 63, ","Sum the last two numbers",16.482,"101","101",TRUE
11,"sumtwo","17, 19, 36, 55, 91, 146, ","Sum the last two numbers",13.881,"237","237",TRUE
11,"sumtwo","17, 20, 37, 57, 94, 151, ","Sum the last two numbers",11.981,"245","245",TRUE
11,"xkc","5, 8, 11, 14, 17, 20, ","Add 3 to each number",11.564,"23","23",TRUE
11,"sumtwo","3, 5, 8, 13, 21, 34, ","Sum the last two numbers",11.287,"55","55",TRUE
11,"sumtwo","6, 17, 23, 40, 63, 103, ","Sum the last two numbers",15.299,"166","166",TRUE
11,"sumtwo","7, 8, 15, 23, 38, 61, ","Sum the last two numbers",31.706,"99","99",TRUE
11,"sumtwo","1, 1, 2, 3, 5, 8, ","Sum the last two numbers",13.041,"13","13",TRUE
11,"sumtwo","5, 8, 13, 21, 34, 55, ","Sum the last two numbers",12.929,"89","89",TRUE
11,"xkc","10, 11, 12, 13, 14, 15, ","Add 1 to each number",14.86,"16","16",TRUE
11,"sumtwo","12, 16, 28, 44, 72, 116, ","Sum the last two numbers",13.357,"188","188",TRUE
11,"sumtwo","4, 17, 21, 38, 59, 97, ","Sum the last two numbers",10.987,"156","156",TRUE
11,"sumtwo","5, 20, 25, 45, 70, 115, ","Sum the last two numbers",11.362,"185","185",TRUE
11,"sumtwo","4, 20, 24, 44, 68, 112, ","Sum the last two numbers",14.483,"180","180",TRUE
11,"sumtwo","5, 7, 12, 19, 31, 50, ","Sum the last two numbers",6.997,"81","81",TRUE
11,"sumtwo","7, 12, 19, 31, 50, 81, ","Sum the last two numbers",6.142,"131","131",TRUE
11,"sumtwo","4, 16, 20, 36, 56, 92, ","Sum the last two numbers",8.033,"148","148",TRUE
11,"sumtwo","9, 16, 25, 41, 66, 107, ","Sum the last two numbers",10.319,"173","173",TRUE
11,"sumtwo","8, 17, 25, 42, 67, 109, ","Sum the last two numbers",9.54,"176","176",TRUE
11,"sumtwo","12, 15, 27, 42, 69, 111, ","Sum the last two numbers",15.526,"180","180",TRUE
11,"sumtwo","5, 9, 14, 23, 37, 60, ","Sum the last two numbers",4.67,"97","97",TRUE
11,"sumtwo","6, 10, 16, 26, 42, 68, ","Sum the last two numbers",9.354,"110","110",TRUE
11,"sumtwo","6, 15, 21, 36, 57, 93, ","Sum the last two numbers",18.602,"150","150",TRUE
11,"sumtwo","8, 10, 18, 28, 46, 74, ","Sum the last two numbers",10.793,"120","120",TRUE
11,"xkc","9, 16, 23, 30, 37, 44, ","Add 7 to each number",8.609,"51","81",FALSE
11,"sumtwo","14, 20, 34, 54, 88, 142, ","Sum the last two numbers",13.324,"230","230",TRUE
11,"sumtwo","5, 20, 25, 45, 70, 115, ","Sum the last two numbers",8.752,"185","185",TRUE
11,"xkc","4, 5, 6, 7, 8, 9, ","Add 1 to each number",4.086,"10","10",TRUE
